Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
14.4529190063	42	127.875	55.0577821475	200.0	60.0	127.875	55.0577821475	1023	45166
14.7704360485	43	114.0	40.4090198952	200.0	45.0	114.0	40.4090198952	1026	46192
15.0675399303	44	129.5	50.77154715	200.0	34.0	129.5	50.77154715	1036	47228
15.3826141357	45	104.9	27.7216521874	154.0	61.0	104.9	27.7216521874	1049	48277
15.6728129387	46	125.5	29.402380856	177.0	86.0	125.5	29.402380856	1004	49281
16.0113120079	47	124.0	54.4181342324	200.0	21.0	124.0	54.4181342324	1116	50397
16.3705921173	48	137.875	42.7008123459	200.0	74.0	137.875	42.7008123459	1103	51500
16.7528679371	49	181.666666667	27.5237271378	200.0	129.0	181.666666667	27.5237271378	1090	52590
17.094274044	50	121.111111111	60.7333780542	200.0	15.0	121.111111111	60.7333780542	1090	53680
17.4311699867	51	161.428571429	36.9975178428	200.0	94.0	161.428571429	36.9975178428	1130	54810
17.762305975	52	123.222222222	33.8846991946	200.0	84.0	123.222222222	33.8846991946	1109	55919
18.0919930935	53	139.125	57.9470393981	200.0	36.0	139.125	57.9470393981	1113	57032
18.3955700397	54	125.375	36.6944733577	200.0	69.0	125.375	36.6944733577	1003	58035
18.8143911362	55	148.5	54.5343928177	200.0	37.0	148.5	54.5343928177	1188	59223
19.1135480404	56	174.333333333	45.5655815526	200.0	75.0	174.333333333	45.5655815526	1046	60269
19.4490981102	57	155.714285714	53.3899784222	200.0	65.0	155.714285714	53.3899784222	1090	61359
19.773966074	58	170.833333333	42.9123784265	200.0	92.0	170.833333333	42.9123784265	1025	62384
20.1518449783	59	143.25	45.6200339763	200.0	93.0	143.25	45.6200339763	1146	63530
20.4286129475	60	171.0	27.9284800875	200.0	129.0	171.0	27.9284800875	1026	64556
20.7532949448	61	184.166666667	23.7094683384	200.0	139.0	184.166666667	23.7094683384	1105	65661
21.0581989288	62	158.571428571	30.5934500126	200.0	106.0	158.571428571	30.5934500126	1110	66771
21.376183033	63	175.5	37.7701381164	200.0	94.0	175.5	37.7701381164	1053	67824
21.7355239391	64	182.5	24.8847342763	200.0	143.0	182.5	24.8847342763	1095	68919
22.0856399536	65	174.833333333	47.9736617554	200.0	68.0	174.833333333	47.9736617554	1049	69968
22.4384429455	66	165.285714286	45.5841898836	200.0	84.0	165.285714286	45.5841898836	1157	71125
22.7967729568	67	183.666666667	23.3571307218	200.0	145.0	183.666666667	23.3571307218	1102	72227
23.1305849552	68	173.333333333	39.1180549391	200.0	102.0	173.333333333	39.1180549391	1040	73267
23.4598100185	69	187.0	29.0688837075	200.0	122.0	187.0	29.0688837075	1122	74389
23.8136570454	70	188.0	26.83281573	200.0	128.0	188.0	26.83281573	1128	75517
24.199846983	71	188.833333333	16.5369955621	200.0	158.0	188.833333333	16.5369955621	1133	76650
24.5790081024	72	195.0	11.1803398875	200.0	170.0	195.0	11.1803398875	1170	77820
24.9264960289	73	192.833333333	16.0251538387	200.0	157.0	192.833333333	16.0251538387	1157	78977
25.2967340946	74	199.666666667	0.7453559925	200.0	198.0	199.666666667	0.7453559925	1198	80175
25.6364400387	75	196.0	8.94427191	200.0	176.0	196.0	8.94427191	1176	81351
25.9389340878	76	182.333333333	28.1819485171	200.0	122.0	182.333333333	28.1819485171	1094	82445
26.3011989594	77	183.666666667	32.663265129	200.0	111.0	183.666666667	32.663265129	1102	83547
26.6390230656	78	174.5	41.1976941102	200.0	89.0	174.5	41.1976941102	1047	84594
27.0111150742	79	187.5	19.3196790864	200.0	149.0	187.5	19.3196790864	1125	85719
27.3253750801	80	180.333333333	37.668141564	200.0	97.0	180.333333333	37.668141564	1082	86801
27.7181589603	81	200.0	0.0	200.0	200.0	200.0	0.0	1200	88001
28.0545880795	82	200.0	0.0	200.0	200.0	200.0	0.0	1200	89201
28.4298419952	83	200.0	0.0	200.0	200.0	200.0	0.0	1200	90401
28.8393371105	84	199.0	2.2360679775	200.0	194.0	199.0	2.2360679775	1194	91595
29.2485280037	85	200.0	0.0	200.0	200.0	200.0	0.0	1200	92795
29.6185541153	86	193.666666667	14.1617638575	200.0	162.0	193.666666667	14.1617638575	1162	93957
30.0738260746	87	200.0	0.0	200.0	200.0	200.0	0.0	1200	95157
30.447945118	88	200.0	0.0	200.0	200.0	200.0	0.0	1200	96357
30.7619729042	89	188.333333333	24.3424640403	200.0	134.0	188.333333333	24.3424640403	1130	97487
31.1346509457	90	200.0	0.0	200.0	200.0	200.0	0.0	1200	98687
31.5268700123	91	200.0	0.0	200.0	200.0	200.0	0.0	1200	99887
31.9258971214	92	200.0	0.0	200.0	200.0	200.0	0.0	1200	101087
32.3275859356	93	200.0	0.0	200.0	200.0	200.0	0.0	1200	102287
32.6601879597	94	200.0	0.0	200.0	200.0	200.0	0.0	1200	103487
33.093421936	95	199.833333333	0.37267799625	200.0	199.0	199.833333333	0.37267799625	1199	104686
33.4569139481	96	200.0	0.0	200.0	200.0	200.0	0.0	1200	105886
33.8143379688	97	200.0	0.0	200.0	200.0	200.0	0.0	1200	107086
34.2041230202	98	164.285714286	45.8404509007	200.0	85.0	164.285714286	45.8404509007	1150	108236
34.5405681133	99	200.0	0.0	200.0	200.0	200.0	0.0	1200	109436
